"Datum" "Base" "Peak" "BaseVolume" "PeakVolume"
"29511" "2013-03-01" "51.05" "58.25" "699.6531" "389.9447"
"2952" "2013-03-02" "42.29" "46.7" "648.5615" "348.1083"
"2953" "2013-03-03" "38.35" "43.62" "612.3214" "324.5532"
"2954" "2013-03-04" "48.9" "53.49" "680.9552" "392.3622"
"2955" "2013-03-05" "41.59" "45.11" "741.3558" "406.716"
"2956" "2013-03-06" "49" "55.63" "657.559" "368.5414"
"2957" "2013-03-07" "41.46" "45.34" "695.2014" "400.1495"
"2958" "2013-03-08" "36.24" "40.66" "688.3332" "381.298"
"2959" "2013-03-09" "30.45" "36.02" "693.4763" "368.6462"
"2960" "2013-03-10" "18.57" "19.16" "660.963" "340.9025"
"29611" "2013-03-11" "37.87" "46.6" "645.0484" "345.365"
"2962" "2013-03-12" "46.53" "52.74" "642.6703" "354.2367"
"2963" "2013-03-13" "55.34" "66.79" "593.9523" "315.1215"
"2964" "2013-03-14" "53.34" "58.86" "623.8724" "344.4772"
"2965" "2013-03-15" "44.31" "49.28" "660.129" "359.2025"
"2966" "2013-03-16" "27.89" "23.63" "652.9469" "370.2025"
"2967" "2013-03-17" "10.83" "12.92" "672.886" "360.3177"
"2968" "2013-03-18" "36.59" "50.33" "686.8741" "360.2495"
"2969" "2013-03-19" "43.71" "48.29" "662.94" "362.3166"
"2970" "2013-03-20" "50.36" "59.1" "622.0826" "344.6111"
"29711" "2013-03-21" "55.57" "65.07" "624.3706" "342.3182"
"2972" "2013-03-22" "38.94" "38.86" "732.239" "417.2971"
"2973" "2013-03-23" "21.17" "25.36" "732.1352" "397.7004"
"2974" "2013-03-24" "12.7" "3.88" "760.4226" "411.2188"
"2975" "2013-03-25" "34.34" "34.74" "830.1983" "470.0317"
"2976" "2013-03-26" "38.61" "38.85" "787.8683" "445.7353"
"2977" "2013-03-27" "47.03" "51.82" "738.2212" "422.5933"
"2978" "2013-03-28" "49.27" "51.01" "729.4131" "417.5768"
"2979" "2013-03-29" "38.74" "40.03" "745.5482" "418.0034"
"2980" "2013-03-30" "38.96" "41.39" "650.8198" "345.8918"
"29811" "2013-03-31" "32.24" "32.21" "616.8253" "334.3766"
"2982" "2013-04-01" "24.89" "21.22" "684.0215" "398.2816"
"2983" "2013-04-02" "49.05" "50.66" "680.8585" "395.8418"
"2984" "2013-04-03" "40.07" "40.23" "733.5394" "423.2045"
"2985" "2013-04-04" "48.11" "52.25" "731.1721" "416.0107"
"2986" "2013-04-05" "53.45" "63.11" "686.8348" "377.641"
"2987" "2013-04-06" "41.56" "44.34" "659.8232" "342.7672"
"2988" "2013-04-07" "40.34" "39.86" "698.8996" "372.7318"
"2989" "2013-04-08" "58.41" "64.79" "647.2375" "360.2074"
"2990" "2013-04-09" "55.97" "66.94" "708.3633" "389.3324"
"29911" "2013-04-10" "57.27" "66.68" "639.4946" "336.0272"
"2992" "2013-04-11" "55.39" "63.42" "639.8696" "338.764"
"2993" "2013-04-12" "43.58" "49.06" "677.2046" "373.7458"
"2994" "2013-04-13" "28.38" "25.09" "675.8678" "370.4128"
"2995" "2013-04-14" "16.11" "14.54" "650.162" "356.2607"
"2996" "2013-04-15" "39.85" "43.61" "669.595" "390.0981"
"2997" "2013-04-16" "43.94" "46.46" "665.9455" "392.3341"
"2998" "2013-04-17" "38.26" "41.64" "677.0221" "387.939"
"2999" "2013-04-18" "27.35" "28.57" "749.5465" "442.1958"
"3000" "2013-04-19" "31.23" "37.67" "644.6906" "371.4164"
"30011" "2013-04-20" "28.18" "30.42" "588.7807" "311.493"
"3002" "2013-04-21" "16.39" "12.5" "638.7789" "350.4839"
